"t","longitude","latitude","x","y","label"
"4706","2021-11-15 04:17:29",12.294322,56.231318,704187.806504461,6236707.04206864,"02-fishing"
"4707","2021-11-15 04:17:38",12.294515,56.231278,704199.976843218,6236703.16499322,"02-fishing"
"4708","2021-11-15 04:17:49",12.294702,56.231237,704211.780794479,6236699.15893161,"02-fishing"
"4709","2021-11-15 04:17:59",12.294878,56.231188,704222.94584155,6236694.23043762,"02-fishing"
"4710","2021-11-15 04:18:09",12.295067,56.231147,704234.873753993,6236690.23036897,"02-fishing"
"4711","2021-11-15 04:18:19",12.295255,56.231103,704246.755706072,6236685.89367443,"02-fishing"
"4712","2021-11-15 04:18:29",12.295442,56.231062,704258.559755569,6236681.88774026,"02-fishing"
"4713","2021-11-15 04:18:38",12.295627,56.231018,704270.25589005,6236677.5422135,"02-fishing"
"4714","2021-11-15 04:18:49",12.295812,56.230973,704281.957374634,6236673.0854872,"02-fishing"
"4715","2021-11-15 04:18:59",12.296002,56.23093,704293.958016193,6236668.86608492,"02-fishing"
"4716","2021-11-15 04:19:09",12.296187,56.230883,704305.670203121,6236664.18696041,"02-fishing"
"4717","2021-11-15 04:19:29",12.296557,56.230793,704329.073354849,6236655.27373045,"02-fishing"
"4718","2021-11-15 04:19:40",12.296765,56.230743,704342.226599905,6236650.32924264,"02-fishing"
"4719","2021-11-15 04:19:49",12.296928,56.2307,704352.554546557,6236646.02990051,"02-fishing"
"4720","2021-11-15 04:19:59",12.297115,56.230655,704364.380127557,6236641.57933034,"02-fishing"
"4721","2021-11-15 04:20:19",12.29749,56.230565,704388.093325078,6236632.68125416,"02-fishing"
"4722","2021-11-15 04:20:29",12.297675,56.23052,704399.79507126,6236628.22484573,"02-fishing"
"4723","2021-11-15 04:20:40",12.297868,56.230465,704412.045778649,6236622.67990087,"02-fishing"
"4724","2021-11-15 04:20:49",12.298037,56.230425,704422.729627259,6236618.73222525,"02-fishing"
"4725","2021-11-15 04:20:59",12.29824,56.230373,704435.58397924,6236613.55071893,"02-fishing"
"4726","2021-11-15 04:21:09",12.298412,56.230333,704446.453746656,6236609.61200604,"02-fishing"
"4727","2021-11-15 04:21:19",12.298597,56.23029,704458.144966265,6236605.37821693,"02-fishing"
"4728","2021-11-15 04:21:29",12.298782,56.230247,704469.836210669,6236601.14445936,"02-fishing"
"4729","2021-11-15 04:21:40",12.298988,56.2302,704482.849902493,6236596.52815368,"02-fishing"
"4730","2021-11-15 04:21:49",12.299155,56.230162,704493.399315908,6236592.79717654,"02-fishing"
"4731","2021-11-15 04:21:59",12.299357,56.23011,704506.191884515,6236587.61291048,"02-fishing"
"4732","2021-11-15 04:22:09",12.299527,56.23007,704516.937877074,6236583.66843608,"02-fishing"
"4733","2021-11-15 04:22:19",12.299715,56.230028,704528.809789019,6236579.5549763,"02-fishing"
"4734","2021-11-15 04:22:28",12.299872,56.229982,704538.782363692,6236574.90456783,"02-fishing"
"4735","2021-11-15 04:22:40",12.300097,56.229928,704553.010738112,6236569.56627863,"02-fishing"
"4736","2021-11-15 04:22:49",12.300265,56.229888,704563.632909539,6236565.61598035,"02-fishing"
"4737","2021-11-15 04:22:59",12.300468,56.229835,704576.492944782,6236560.32366051,"02-fishing"
"4738","2021-11-15 04:23:09",12.300635,56.229793,704587.063870703,6236556.14798769,"02-fishing"
"4739","2021-11-15 04:23:19",12.30082,56.229745,704598.782058845,6236551.35842334,"02-fishing"
"4740","2021-11-15 04:23:28",12.301007,56.229703,704610.592192688,6236547.24221701,"02-fishing"
"4741","2021-11-15 04:23:40",12.301222,56.229643,704624.233179477,6236541.20707004,"02-fishing"
"4742","2021-11-15 04:23:49",12.301363,56.229603,704633.182623928,6236537.17673029,"02-fishing"
"4743","2021-11-15 04:23:59",12.301588,56.229552,704647.395255257,6236532.17244312,"02-fishing"
"4744","2021-11-15 04:24:09",12.301738,56.229515,704656.886365283,6236528.5025851,"02-fishing"
"4745","2021-11-15 04:24:19",12.301922,56.229468,704668.537423572,6236523.82146856,"02-fishing"
"4746","2021-11-15 04:24:28",12.30211,56.229423,704680.425673268,6236519.37473139,"02-fishing"
"4747","2021-11-15 04:24:40",12.302313,56.229375,704693.259333161,6236514.63891146,"02-fishing"
"4748","2021-11-15 04:24:49",12.30248,56.229335,704703.819829258,6236510.68598462,"02-fishing"
"4749","2021-11-15 04:25:00",12.302708,56.229282,704718.229190992,6236505.46838397,"02-fishing"
"4750","2021-11-15 04:25:09",12.302855,56.229247,704727.523880601,6236502.01222555,"02-fishing"
"4751","2021-11-15 04:25:19",12.303043,56.229203,704739.406924268,6236497.67688085,"02-fishing"
"4752","2021-11-15 04:25:28",12.303228,56.229158,704751.109453632,6236493.22142003,"02-fishing"
"4753","2021-11-15 04:25:40",12.30345,56.229105,704765.147186214,6236487.98613946,"02-fishing"
"4754","2021-11-15 04:25:49",12.303593,56.229065,704774.220806671,6236483.96203598,"02-fishing"
"4755","2021-11-15 04:26:00",12.303815,56.229013,704788.253264144,6236478.8380609,"02-fishing"
"4756","2021-11-15 04:26:09",12.303968,56.228978,704797.919830887,6236475.39989242,"02-fishing"
"4757","2021-11-15 04:26:19",12.304157,56.228933,704809.870327099,6236470.95648339,"02-fishing"
"4758","2021-11-15 04:26:28",12.304343,56.22889,704821.624295163,6236466.72664773,"02-fishing"
"4759","2021-11-15 04:26:40",12.304548,56.22884,704834.592887079,6236461.77473196,"02-fishing"
"4760","2021-11-15 04:26:49",12.304733,56.228795,704846.295626878,6236457.31952793,"02-fishing"
"4761","2021-11-15 04:27:00",12.304937,56.228747,704859.191641428,6236452.58717307,"02-fishing"
"4762","2021-11-15 04:27:09",12.305085,56.22871,704868.559214073,6236448.91182973,"02-fishing"
"4763","2021-11-15 04:27:19",12.30527,56.228663,704880.272708825,6236444.23425599,"02-fishing"
"4764","2021-11-15 04:27:28",12.305455,56.228618,704891.975550421,6236439.77917517,"02-fishing"
"4765","2021-11-15 04:27:40",12.305675,56.228563,704905.900415546,6236434.31593946,"02-fishing"
"4766","2021-11-15 04:27:49",12.305838,56.228522,704916.21883427,6236430.2403996,"02-fishing"
"4767","2021-11-15 04:28:00",12.30602,56.228477,704927.735876679,6236425.77649016,"02-fishing"
"4768","2021-11-15 04:28:09",12.306185,56.228435,704938.183600693,6236421.59572227,"02-fishing"
"4769","2021-11-15 04:28:20",12.306375,56.228377,704950.265813931,6236415.7096772,"02-fishing"
"4770","2021-11-15 04:28:28",12.306537,56.228335,704960.52770663,6236411.52003649,"02-fishing"
"4771","2021-11-15 04:28:40",12.306755,56.228277,704974.344868258,6236405.71737711,"02-fishing"
"4772","2021-11-15 04:28:49",12.306903,56.228242,704983.70196968,6236402.2647434,"02-fishing"
"4773","2021-11-15 04:29:00",12.307128,56.228193,704997.904833269,6236397.48406632,"02-fishing"
"4774","2021-11-15 04:29:09",12.307297,56.228157,705008.568486239,6236393.98275609,"02-fishing"
"4775","2021-11-15 04:29:20",12.307502,56.228113,705021.505482578,6236389.69878242,"02-fishing"
"4776","2021-11-15 04:29:28",12.307632,56.22807,705029.790122036,6236385.30282612,"02-fishing"
"4777","2021-11-15 04:29:40",12.30785,56.228018,705043.575409137,6236380.16777043,"02-fishing"
"4778","2021-11-15 04:29:49",12.308013,56.227977,705053.894105834,6236376.09255785,"02-fishing"
"4779","2021-11-15 04:30:00",12.308205,56.227925,705066.068475442,6236370.88017179,"02-fishing"
"4780","2021-11-15 04:30:20",12.30858,56.227845,705089.731376068,6236363.0982365,"02-fishing"
"4781","2021-11-15 04:30:29",12.308747,56.227807,705100.281970986,6236359.36873589,"02-fishing"
"4782","2021-11-15 04:30:40",12.308952,56.227762,705113.2245242,6236354.97380549,"02-fishing"
"4783","2021-11-15 04:30:50",12.309137,56.227722,705124.901154144,6236351.07550545,"02-fishing"
"4784","2021-11-15 04:31:00",12.30931,56.227675,705135.871697802,6236346.36288526,"02-fishing"
"4785","2021-11-15 04:31:10",12.309483,56.22763,705146.831573679,6236341.87275369,"02-fishing"
"4786","2021-11-15 04:31:20",12.309645,56.227588,705157.093859136,6236337.68357771,"02-fishing"
"4787","2021-11-15 04:31:29",12.309815,56.227552,705167.819773757,6236334.18563785,"02-fishing"
"4788","2021-11-15 04:31:40",12.310038,56.227503,705181.899178513,6236329.39960647,"02-fishing"
"4789","2021-11-15 04:31:50",12.31022,56.227462,705193.395414108,6236325.38132398,"02-fishing"
"4790","2021-11-15 04:32:00",12.310405,56.227418,705205.093601804,6236321.03831825,"02-fishing"
"4791","2021-11-15 04:32:10",12.310572,56.227378,705215.655112576,6236317.08663758,"02-fishing"
"4792","2021-11-15 04:32:20",12.310775,56.227332,705228.479355986,6236312.57486228,"02-fishing"
"4793","2021-11-15 04:32:29",12.310907,56.227292,705236.872251705,6236308.51895057,"02-fishing"
"4794","2021-11-15 04:32:38",12.311078,56.227243,705247.729816309,6236303.57819284,"02-fishing"
"4795","2021-11-15 04:32:50",12.311298,56.227187,705261.660985869,6236298.00486827,"02-fishing"
"4796","2021-11-15 04:32:59",12.311457,56.227158,705271.668069517,6236295.25301825,"02-fishing"
"4797","2021-11-15 04:33:10",12.311687,56.227112,705286.165420094,6236290.82187773,"02-fishing"
"4798","2021-11-15 04:33:20",12.311872,56.227068,705297.863809406,6236286.47912222,"02-fishing"
"4799","2021-11-15 04:33:29",12.312032,56.227032,705307.970365149,6236282.95172417,"02-fishing"
"4800","2021-11-15 04:33:38",12.312163,56.227005,705316.231877525,6236280.33897967,"02-fishing"
"4801","2021-11-15 04:33:50",12.312292,56.226973,705324.396232037,6236277.16413743,"02-fishing"
"4802","2021-11-15 04:33:59",12.31235,56.226958,705328.070308385,6236275.66857618,"02-fishing"
"4803","2021-11-15 04:34:09",12.31245,56.226933,705334.400315915,6236273.18591783,"02-fishing"
"4804","2021-11-15 04:34:20",12.312533,56.22691,705339.666268965,6236270.87505016,"02-fishing"
"4805","2021-11-15 04:34:29",12.312508,56.226917,705338.079751047,6236271.57913471,"02-fishing"
"4806","2021-11-15 04:34:38",12.312488,56.226923,705336.808396537,6236272.18689491,"02-fishing"
"4807","2021-11-15 04:34:50",12.312452,56.226937,705334.502834985,6236273.63680126,"02-fishing"
"4808","2021-11-15 04:34:59",12.312432,56.226945,705333.220778956,6236274.46702317,"02-fishing"
"4809","2021-11-15 04:35:03",12.31242,56.226948,705332.461177953,6236274.76494189,"02-fishing"
"4810","2021-11-15 04:35:06",12.312412,56.226953,705331.938723431,6236275.29724545,"02-fishing"
"4811","2021-11-15 04:35:09",12.312405,56.226955,705331.494285152,6236275.49883907,"02-fishing"
"4812","2021-11-15 04:35:12",12.312397,56.22696,705330.971830837,6236276.03114274,"02-fishing"
"4813","2021-11-15 04:35:15",12.312388,56.226963,705330.39811696,6236276.33800482,"02-fishing"
"4814","2021-11-15 04:35:20",12.312382,56.226968,705329.999587315,6236276.87627059,"02-fishing"
"4815","2021-11-15 04:35:38",12.312342,56.226998,705327.360562756,6236280.09394217,"02-fishing"
"4816","2021-11-15 04:35:50",12.312305,56.227018,705324.960939718,6236282.20825461,"02-fishing"
"4817","2021-11-15 04:35:59",12.312272,56.227032,705322.84127395,6236283.66710982,"02-fishing"
"4818","2021-11-15 04:36:09",12.312233,56.227042,705320.371241152,6236284.66315957,"02-fishing"
"4819","2021-11-15 04:36:20",12.312182,56.227057,705317.130909832,6236286.17959281,"02-fishing"
"4820","2021-11-15 04:36:29",12.312128,56.227075,705313.688642181,6236288.02077725,"02-fishing"
"4821","2021-11-15 04:36:38",12.312083,56.227093,705310.804035792,6236289.88879075,"02-fishing"
"4822","2021-11-15 04:36:59",12.312018,56.227137,705306.541074395,6236294.58918222,"02-fishing"
"4823","2021-11-15 04:37:09",12.312043,56.227142,705308.063369621,6236295.21985049,"02-fishing"
"4824","2021-11-15 04:37:20",12.312055,56.227158,705308.721301109,6236297.03530427,"02-fishing"
"4825","2021-11-15 04:37:29",12.312092,56.227157,705311.019242881,6236297.03435972,"02-fishing"
"4826","2021-11-15 04:37:50",12.312258,56.22714,705321.395889322,6236295.6382548,"02-fishing"
"4827","2021-11-15 04:37:59",12.31236,56.227135,705327.74276353,6236295.38615595,"02-fishing"
"4828","2021-11-15 04:38:09",12.312448,56.227127,705333.2382259,6236294.75864091,"02-fishing"
"4829","2021-11-15 04:38:20",12.312537,56.227122,705338.779597774,6236294.46780502,"02-fishing"
"4830","2021-11-15 04:38:29",12.312617,56.227115,705343.774016447,6236293.92768491,"02-fishing"
"4831","2021-11-15 04:38:50",12.312777,56.227098,705353.778914473,6236292.51377117,"02-fishing"
"4832","2021-11-15 04:38:59",12.312832,56.227095,705357.202880325,6236292.34405493,"02-fishing"
"4833","2021-11-15 04:39:09",12.312873,56.22709,705359.770082678,6236291.91014081,"02-fishing"
"4834","2021-11-15 04:39:20",12.312925,56.227085,705363.018867827,6236291.50902432,"02-fishing"
"4835","2021-11-15 04:39:29",12.312968,56.227083,705365.693938909,6236291.41476763,"02-fishing"
"4836","2021-11-15 04:39:50",12.313075,56.227072,705372.382750935,6236290.51026057,"02-fishing"
"4837","2021-11-15 04:39:56",12.313107,56.227068,705374.386945731,6236290.1607511,"02-fishing"
"4838","2021-11-15 04:39:59",12.313127,56.227063,705375.652948848,6236289.66423239,"02-fishing"
"4839","2021-11-15 04:40:03",12.313135,56.227062,705376.153997701,6236289.57685531,"02-fishing"
"4840","2021-11-15 04:40:05",12.31315,56.22706,705377.094133428,6236289.39911967,"02-fishing"
"4841","2021-11-15 04:40:09",12.31317,56.227055,705378.360137128,6236288.90260175,"02-fishing"
"4842","2021-11-15 04:40:13",12.31319,56.227052,705379.615436001,6236288.62854481,"02-fishing"
"4843","2021-11-15 04:40:16",12.313205,56.22705,705380.555572128,6236288.45080992,"02-fishing"
"4844","2021-11-15 04:40:19",12.313215,56.227048,705381.185898003,6236288.25816657,"02-fishing"
"4845","2021-11-15 04:40:29",12.313268,56.227035,705384.539472646,6236286.97020564,"02-fishing"
"4846","2021-11-15 04:40:50",12.313362,56.226998,705390.561964136,6236283.13497585,"02-fishing"
"4847","2021-11-15 04:40:55",12.313377,56.226993,705391.518160666,6236282.62355245,"02-fishing"
"4848","2021-11-15 04:40:59",12.313393,56.226987,705392.541672487,6236282.00388085,"02-fishing"
"4849","2021-11-15 04:41:03",12.31341,56.22698,705393.632499703,6236281.27596111,"02-fishing"
"4850","2021-11-15 04:41:05",12.313423,56.226977,705394.454066787,6236280.98103513,"02-fishing"
"4851","2021-11-15 04:41:09",12.31344,56.22697,705395.544894601,6236280.25311586,"02-fishing"
"4852","2021-11-15 04:41:13",12.31346,56.226962,705396.826962391,6236279.42291244,"02-fishing"
"4853","2021-11-15 04:41:15",12.313463,56.22696,705397.023555007,6236279.20939772,"02-fishing"
"4854","2021-11-15 04:41:19",12.313482,56.226953,705398.238308149,6236278.48744305,"02-fishing"
"4855","2021-11-15 04:41:29",12.31352,56.226937,705400.67852188,6236276.82107413,"02-fishing"
"4856","2021-11-15 04:41:33",12.313535,56.22693,705401.645427331,6236276.08719236,"02-fishing"
"4857","2021-11-15 04:41:36",12.31355,56.226922,705402.617686256,6236275.24208052,"02-fishing"
"4858","2021-11-15 04:41:42",12.313568,56.226912,705403.786538735,6236274.18345448,"02-fishing"
"4859","2021-11-15 04:41:45",12.313583,56.226902,705404.769504895,6236273.11588254,"02-fishing"
"4860","2021-11-15 04:41:49",12.313593,56.226895,705405.426600335,6236272.36709127,"02-fishing"
"4861","2021-11-15 04:41:55",12.313617,56.22688,705406.993994443,6236270.77020713,"02-fishing"
"4862","2021-11-15 04:41:59",12.313625,56.226875,705407.516459398,6236270.23791254,"02-fishing"
"4863","2021-11-15 04:42:03",12.313642,56.226863,705408.634058619,6236268.9538451,"02-fishing"
"4864","2021-11-15 04:42:05",12.313657,56.226852,705409.622380418,6236267.77504395,"02-fishing"
"4865","2021-11-15 04:42:09",12.313675,56.226838,705410.812649937,6236266.27149863,"02-fishing"
"4866","2021-11-15 04:42:19",12.313713,56.226807,705413.333176443,6236262.93668247,"02-fishing"
"4867","2021-11-15 04:42:29",12.313773,56.226758,705417.313244462,6236257.66533194,"02-fishing"
"4868","2021-11-15 04:42:49",12.313895,56.226652,705425.440163149,6236246.238764,"02-fishing"
"4869","2021-11-15 04:42:59",12.313948,56.2266,705429.002581794,6236240.61285649,"02-fishing"
"4870","2021-11-15 04:43:09",12.314012,56.22653,705433.342970153,6236233.01761416,"02-fishing"
"4871","2021-11-15 04:43:19",12.314063,56.226467,705436.840375996,6236226.16221495,"02-fishing"
"4872","2021-11-15 04:43:38",12.314163,56.226313,705443.861206265,6236209.3310122,"02-fishing"
"4873","2021-11-15 04:43:46",12.314208,56.226257,705446.949385171,6236203.23633677,"02-fishing"
"4874","2021-11-15 04:43:49",12.314228,56.226237,705448.295735594,6236201.07138513,"02-fishing"
"4875","2021-11-15 04:43:52",12.314248,56.226217,705449.642087275,6236198.90643389,"02-fishing"
"4876","2021-11-15 04:43:56",12.314278,56.226192,705451.634845785,6236196.21515901,"02-fishing"
"4877","2021-11-15 04:43:59",12.314292,56.22618,705452.56658533,6236194.92215429,"02-fishing"
"4878","2021-11-15 04:44:03",12.314322,56.226157,705454.548638636,6236192.4533412,"02-fishing"
"4879","2021-11-15 04:44:09",12.314382,56.22611,705458.518106216,6236187.40448741,"02-fishing"
"4880","2021-11-15 04:44:12",12.314407,56.22609,705460.174284698,6236185.25445344,"02-fishing"
"4881","2021-11-15 04:44:17",12.314447,56.22606,705462.813464469,6236182.03686082,"02-fishing"
"4882","2021-11-15 04:44:19",12.314452,56.226055,705463.150055392,6236181.49562406,"02-fishing"
"4883","2021-11-15 04:44:22",12.314482,56.226032,705465.132120416,6236179.02681565,"02-fishing"
"4884","2021-11-15 04:44:29",12.31453,56.225993,705468.315209256,6236174.8320175,"02-fishing"
"4885","2021-11-15 04:44:38",12.314598,56.225942,705472.801837417,6236169.36211913,"02-fishing"
"4886","2021-11-15 04:44:50",12.314682,56.225875,705478.365577532,6236162.16027114,"02-fishing"
"4887","2021-11-15 04:44:59",12.314742,56.22583,705482.324388474,6236157.33389887,"02-fishing"
"4888","2021-11-15 04:45:09",12.314813,56.225772,705487.034429216,6236151.09435267,"02-fishing"
"4889","2021-11-15 04:45:19",12.314867,56.225725,705490.632184609,6236146.02762795,"02-fishing"
"4890","2021-11-15 04:45:29",12.314937,56.22566,705495.317771421,6236139.00649562,"02-fishing"
"4891","2021-11-15 04:45:38",12.315008,56.225598,705500.049270687,6236132.32204217,"02-fishing"
"4892","2021-11-15 04:45:44",12.315062,56.225555,705503.625633316,6236127.70024866,"02-fishing"
"4893","2021-11-15 04:45:46",12.315077,56.22554,705504.635432786,6236126.07654757,"02-fishing"
"4894","2021-11-15 04:45:50",12.315115,56.22551,705507.150749932,6236122.85301409,"02-fishing"
"4895","2021-11-15 04:45:52",12.315138,56.225497,705508.645556746,6236121.47564239,"02-fishing"
"4896","2021-11-15 04:45:55",12.315163,56.225487,705510.248226622,6236120.4379289,"02-fishing"
"4897","2021-11-15 04:45:59",12.31522,56.22547,705513.871253519,6236118.71707949,"02-fishing"
"4898","2021-11-15 04:46:03",12.31528,56.22546,705517.642686308,6236117.78379542,"02-fishing"
"4899","2021-11-15 04:46:05",12.315327,56.225457,705520.571089649,6236117.59033781,"02-fishing"
"4900","2021-11-15 04:46:09",12.31539,56.225453,705524.496282927,6236117.33339202,"02-fishing"
"4901","2021-11-15 04:46:13",12.315463,56.22546,705528.98220534,6236118.32982009,"02-fishing"
"4902","2021-11-15 04:46:16",12.31549,56.225463,705530.639180498,6236118.74407422,"02-fishing"
"4903","2021-11-15 04:46:19",12.315515,56.225467,705532.166870003,6236119.26359144,"02-fishing"
"4904","2021-11-15 04:46:22",12.315558,56.225478,705534.772427205,6236120.61543071,"02-fishing"
"4905","2021-11-15 04:46:26",12.315588,56.225487,705536.583156597,6236121.70602002,"02-fishing"
"4906","2021-11-15 04:46:29",12.31561,56.225497,705537.892812539,6236122.88396862,"02-fishing"
"4907","2021-11-15 04:46:32",12.31563,56.225507,705539.078538745,6236124.0559497,"02-fishing"
"4908","2021-11-15 04:46:36",12.315648,56.225518,705540.134978869,6236125.33319333,"02-fishing"
"4909","2021-11-15 04:46:38",12.315657,56.225523,705540.665876917,6236125.91620015,"02-fishing"
"4910","2021-11-15 04:46:42",12.315672,56.225537,705541.520353235,6236127.5181827,"02-fishing"
"4911","2021-11-15 04:46:46",12.315678,56.225545,705541.849287973,6236128.4259282,"02-fishing"
"4912","2021-11-15 04:46:50",12.315688,56.225555,705542.415367229,6236129.56807017,"02-fishing"
"4913","2021-11-15 04:46:52",12.315692,56.225562,705542.625729274,6236130.35861751,"02-fishing"
"4914","2021-11-15 04:46:56",12.315698,56.225575,705542.927880836,6236131.82251401,"02-fishing"
"4915","2021-11-15 04:46:59",12.3157,56.225582,705543.014313869,6236132.60709332,"02-fishing"
"4916","2021-11-15 04:47:06",12.31571,56.22561,705543.483974186,6236135.75137867,"02-fishing"
"4917","2021-11-15 04:47:12",12.315712,56.225627,705543.516841378,6236137.64825979,"02-fishing"
"4918","2021-11-15 04:47:16",12.315713,56.22564,705543.509170404,6236139.09723615,"02-fishing"
"4919","2021-11-15 04:47:19",12.315713,56.225643,705543.493100722,6236139.43092669,"02-fishing"
"4920","2021-11-15 04:47:25",12.315698,56.225665,705542.445792692,6236141.83323012,"02-fishing"
"4921","2021-11-15 04:47:29",12.315697,56.225672,705542.346332692,6236142.60885735,"02-fishing"
"4922","2021-11-15 04:47:32",12.315698,56.225682,705542.354731541,6236143.72414318,"02-fishing"
"4923","2021-11-15 04:47:36",12.31569,56.225688,705541.82687864,6236144.36765208,"02-fishing"
"4924","2021-11-15 04:47:39",12.315695,56.225695,705542.09920394,6236145.16118344,"02-fishing"
"4925","2021-11-15 04:47:43",12.31569,56.225705,705541.735817684,6236146.25856514,"02-fishing"
"4926","2021-11-15 04:47:46",12.31569,56.225715,705541.682252407,6236147.37086695,"02-fishing"
"4927","2021-11-15 04:47:50",12.315682,56.225723,705541.143686965,6236148.23683629,"02-fishing"
"4928","2021-11-15 04:47:59",12.315668,56.225737,705540.201197925,6236149.75228278,"02-fishing"
"4929","2021-11-15 04:48:09",12.31565,56.225755,705538.98942721,6236151.70071428,"02-fishing"
"4930","2021-11-15 04:48:19",12.315645,56.225773,705538.583190454,6236153.68793769,"02-fishing"
"4931","2021-11-15 04:48:29",12.315647,56.22579,705538.616058733,6236155.58481875,"02-fishing"
"4932","2021-11-15 04:48:39",12.31564,56.225805,705538.101963635,6236157.2323837,"02-fishing"
"4933","2021-11-15 04:48:50",12.315642,56.225823,705538.129475457,6236159.24049495,"02-fishing"
"4934","2021-11-15 04:48:59",12.31563,56.225837,705537.310917424,6236160.76190997,"02-fishing"
"4935","2021-11-15 04:49:09",12.315617,56.225853,705536.419683134,6236162.50280155,"02-fishing"
"4936","2021-11-15 04:49:19",12.315612,56.225868,705536.02951725,6236164.15633462,"02-fishing"
"4937","2021-11-15 04:49:29",12.315607,56.225878,705535.666133616,6236165.25371679,"02-fishing"
"4938","2021-11-15 04:49:39",12.3156,56.225888,705535.178822362,6236166.34513113,"02-fishing"
"4939","2021-11-15 04:49:50",12.315593,56.225905,705534.654016646,6236168.21515683,"02-fishing"
"4940","2021-11-15 04:49:59",12.315585,56.225913,705534.115454802,6236169.08112698,"02-fishing"
"4941","2021-11-15 04:50:09",12.31557,56.225927,705533.111008235,6236170.593591,"02-fishing"
"4942","2021-11-15 04:50:19",12.315557,56.225938,705532.246558915,6236171.77833246,"02-fishing"
"4943","2021-11-15 04:50:29",12.315548,56.22595,705531.624608893,6236173.08623977,"02-fishing"
"4944","2021-11-15 04:50:39",12.315538,56.225955,705530.978189524,6236173.61255198,"02-fishing"
"4945","2021-11-15 04:50:50",12.315523,56.225962,705530.011238901,6236174.34640536,"02-fishing"
"4946","2021-11-15 04:50:59",12.315513,56.225965,705529.375532433,6236174.65025742,"02-fishing"
"4947","2021-11-15 04:51:09",12.315493,56.22597,705528.109476004,6236175.14673162,"02-fishing"
"4948","2021-11-15 04:51:19",12.31547,56.225973,705526.668241015,6236175.41179437,"02-fishing"
"4949","2021-11-15 04:51:29",12.31545,56.225978,705525.40218517,6236175.90826936,"02-fishing"
"4950","2021-11-15 04:51:39",12.31543,56.22598,705524.152198009,6236176.07105414,"02-fishing"
"4951","2021-11-15 04:51:50",12.315403,56.225978,705522.489889111,6236175.76803224,"02-fishing"
"4952","2021-11-15 04:51:59",12.315393,56.225983,705521.843471323,6236176.29434579,"02-fishing"
"4953","2021-11-15 04:52:10",12.315372,56.225987,705520.520808683,6236176.67660828,"02-fishing"
"4954","2021-11-15 04:52:19",12.315358,56.225992,705519.626536381,6236177.19098729,"02-fishing"
"4955","2021-11-15 04:52:29",12.315347,56.225997,705518.91815545,6236177.71431757,"02-fishing"
"4956","2021-11-15 04:52:39",12.315333,56.225995,705518.061375346,6236177.45008551,"02-fishing"
"4957","2021-11-15 04:52:59",12.315315,56.226002,705516.908536793,6236178.17499075,"02-fishing"
"4958","2021-11-15 04:53:10",12.315303,56.226007,705516.138192672,6236178.69533781,"02-fishing"
"4959","2021-11-15 04:53:19",12.315293,56.226012,705515.491776128,6236179.2216523,"02-fishing"
"4960","2021-11-15 04:53:29",12.315277,56.226012,705514.500357018,6236179.17391407,"02-fishing"
"4961","2021-11-15 04:53:39",12.315262,56.226012,705513.570901598,6236179.12915968,"02-fishing"
"4962","2021-11-15 04:53:50",12.315242,56.226017,705512.304848583,6236179.6256385,"02-fishing"
"4963","2021-11-15 04:53:59",12.315228,56.226022,705511.410577958,6236180.1400192,"02-fishing"
"4964","2021-11-15 04:54:10",12.315208,56.226028,705510.139169754,6236180.74772885,"02-fishing"
"4965","2021-11-15 04:54:19",12.315192,56.226038,705509.094193599,6236181.81229391,"02-fishing"
"4966","2021-11-15 04:54:29",12.315185,56.226053,705508.580112033,6236183.45986214,"02-fishing"
"4967","2021-11-15 04:54:39",12.31517,56.226062,705507.602456195,6236184.41618089,"02-fishing"
"4968","2021-11-15 04:54:50",12.31516,56.226075,705506.91319602,6236185.8323383,"02-fishing"
"4969","2021-11-15 04:54:59",12.315152,56.22609,705506.337152037,6236187.47692325,"02-fishing"
"4970","2021-11-15 04:55:10",12.315137,56.226098,705505.364853202,6236188.32201228,"02-fishing"
"4971","2021-11-15 04:55:19",12.315127,56.226107,705504.697016835,6236189.29324918,"02-fishing"
"4972","2021-11-15 04:55:29",12.315115,56.226113,705503.921320561,6236189.92482859,"02-fishing"
"4973","2021-11-15 04:55:40",12.315102,56.22612,705503.078305385,6236190.66465487,"02-fishing"
"4974","2021-11-15 04:55:50",12.315083,56.226127,705501.863509418,6236191.38658058,"02-fishing"
"4975","2021-11-15 04:55:59",12.315068,56.22613,705500.917990072,6236191.67551953,"02-fishing"
"4976","2021-11-15 04:56:10",12.315053,56.226133,705499.972470866,6236191.96445868,"02-fishing"
"4977","2021-11-15 04:56:19",12.315033,56.22614,705498.695712331,6236192.68340185,"02-fishing"
"4978","2021-11-15 04:56:29",12.315017,56.226145,705497.6775191,6236193.19181852,"02-fishing"
"4979","2021-11-15 04:56:40",12.315,56.226145,705496.62413984,6236193.14110098,"02-fishing"
"4980","2021-11-15 04:56:49",12.31498,56.226147,705495.374159299,6236193.30389405,"02-fishing"
"4981","2021-11-15 04:56:59",12.314957,56.226143,705493.970420655,6236192.79035616,"02-fishing"
"4982","2021-11-15 04:57:09",12.314933,56.226135,705492.526139525,6236191.82891454,"02-fishing"
"4983","2021-11-15 04:57:19",12.314917,56.226135,705491.53472346,6236191.78118158,"02-fishing"
"4984","2021-11-15 04:57:29",12.314907,56.226133,705490.925798993,6236191.52888816,"02-fishing"
